account_number,customer_id,branch_id,account_type_id,balance,open_date,account_status,last_transaction_date
100000020847,12993,84,1,266899,2022-08-06,Inactive,2024-09-22
100000020848,12994,70,1,269272,2021-01-07,Active,2022-09-01
100000020849,12994,17,1,201476,2020-01-26,Active,2020-06-30
100000020850,12995,115,1,216220,2019-03-30,Active,2022-01-16
100000020851,12996,25,1,155066,2018-04-14,Active,2023-11-28
100000020852,12996,104,2,1151837,2017-06-10,Active,2018-10-08
100000020853,12997,107,1,137639,2023-01-17,Active,2023-01-19
100000020854,12998,53,1,106565,2017-08-30,Active,2017-12-17
100000020855,12999,68,1,250653,2018-09-09,Active,2023-11-08
100000020856,13000,97,1,170205,2019-03-16,Active,2022-11-24
100000020857,13001,108,4,4016158,2017-10-08,Active,2025-07-09
100000020858,13001,90,1,207922,2018-09-25,Active,2023-11-01
100000020859,13001,99,1,163228,2021-03-09,Active,2025-06-18
100000020860,13002,87,1,270712,2024-11-13,Active,2025-06-30
100000020861,13002,52,2,709683,2016-12-06,Active,2019-07-17
100000020862,13003,66,1,18340,2021-12-13,Active,2023-01-20
100000020863,13003,16,1,39151,2021-04-15,Active,2023-07-05
100000020864,13004,46,3,155768,2022-10-04,Active,2023-04-17
100000020865,13005,41,1,121317,2023-01-09,Active,2024-05-22
100000020866,13005,42,1,272508,2026-03-28,Active,2026-04-15
100000020867,13006,53,1,64955,2019-07-18,Active,2026-03-08
100000020868,13007,80,1,69354,2023-05-08,Active,2024-07-27
100000020869,13008,74,4,2015496,2019-02-27,Active,2026-04-27
100000020870,13009,84,1,101447,2023-04-09,Active,2024-01-12
100000020871,13009,104,1,229913,2025-11-10,Active,2025-12-09
100000020872,13010,77,3,90418,2025-01-21,Active,2026-06-10
100000020873,13010,116,2,1039165,2025-12-02,Active,2026-04-18
100000020874,13010,91,1,28936,2021-03-21,Active,2023-01-22
100000020875,13011,22,1,283245,2020-01-05,Active,2020-05-31
100000020876,13012,63,1,26223,2018-10-22,Active,2019-08-27
100000020877,13013,43,4,3780479,2022-06-05,Active,2026-05-11
100000020878,13014,81,2,727715,2020-11-17,Active,2021-02-23
100000020879,13015,115,3,63820,2025-08-16,Active,2026-06-17
100000020880,13015,28,3,181815,2024-06-30,Inactive,2024-12-16
100000020881,13016,49,1,241038,2025-02-25,Active,2025-12-15
100000020882,13017,15,3,236970,2021-08-26,Active,2025-09-07
100000020883,13018,14,1,223914,2017-09-17,Active,2020-04-17
100000020884,13018,44,1,215547,2020-10-19,Active,2021-09-14
100000020885,13018,48,1,163913,2024-09-22,Active,2025-02-14
100000020886,13019,6,2,585678,2021-02-16,Active,2023-09-09
100000020887,13020,101,3,220265,2021-10-07,Active,2022-12-30
100000020888,13020,30,4,761174,2020-02-08,Active,2022-07-02
100000020889,13021,53,4,608180,2021-06-09,Active,2026-06-08
100000020890,13022,77,1,208592,2020-12-20,Active,2023-03-14
100000020891,13023,19,2,549598,2025-02-24,Active,2026-03-05
100000020892,13023,49,2,71395,2023-08-26,Active,2024-02-05
100000020893,13023,18,2,748671,2019-01-17,Active,2025-06-23
100000020894,13024,85,3,170860,2023-04-17,Active,2024-11-15
100000020895,13025,118,1,189107,2020-07-11,Active,2024-01-02
100000020896,13026,20,4,3601397,2025-03-25,Active,2025-10-18
100000020897,13026,118,2,1191171,2018-09-11,Active,2020-07-24
100000020898,13027,88,1,83444,2016-08-03,Active,2022-09-26
100000020899,13028,91,4,1832394,2018-12-12,Active,2026-05-16
100000020900,13028,86,1,298740,2025-11-18,Active,2025-12-26
100000020901,13029,116,1,43189,2018-05-10,Active,2022-06-06
100000020902,13029,78,2,408198,2019-01-24,Active,2020-02-13
100000020903,13030,34,1,122616,2020-02-20,Active,2023-06-06
100000020904,13030,69,4,1633133,2025-05-12,Active,2026-06-10
100000020905,13031,90,1,188577,2026-06-12,Active,2026-06-28
100000020906,13032,37,1,40151,2018-08-13,Active,2023-04-30
100000020907,13033,71,2,542716,2021-02-05,Active,2026-05-26
100000020908,13034,112,4,4067098,2016-07-25,Active,2022-04-10
100000020909,13035,9,2,290612,2019-01-25,Inactive,2023-03-23
100000020910,13036,78,1,185045,2017-10-26,Active,2023-06-27
100000020911,13037,102,1,201648,2023-11-07,Active,2025-03-21
100000020912,13038,100,2,180740,2020-12-27,Active,2022-06-07
100000020913,13039,17,1,163154,2021-01-09,Active,2024-11-09
100000020914,13040,82,2,76945,2019-03-12,Active,2022-01-22
100000020915,13040,66,1,286580,2016-09-18,Active,2024-04-27
100000020916,13041,63,1,133579,2017-05-15,Active,2019-10-27
100000020917,13041,34,1,143731,2017-03-05,Active,2021-05-19
100000020918,13042,31,1,81181,2019-06-10,Active,2020-02-07
100000020919,13043,114,1,13146,2023-10-09,Active,2024-08-14
100000020920,13043,6,1,146957,2018-08-23,Active,2025-01-25
100000020921,13044,76,1,75700,2026-01-22,Active,2026-02-08
100000020922,13044,21,2,391727,2024-12-07,Active,2025-05-13
100000020923,13044,31,3,124107,2017-07-12,Active,2021-10-30
100000020924,13045,13,1,253850,2021-12-28,Active,2022-01-20
100000020925,13045,111,1,33622,2022-02-01,Active,2026-05-25
100000020926,13046,17,1,214202,2022-01-02,Active,2024-11-28
100000020927,13046,42,4,1363594,2017-10-31,Active,2018-07-27
100000020928,13046,114,2,1038922,2022-04-29,Active,2024-04-28
100000020929,13047,91,1,52653,2019-07-05,Active,2023-12-02
100000020930,13047,12,2,707756,2016-07-16,Active,2022-05-27
100000020931,13048,74,1,73177,2025-06-08,Active,2025-10-31
100000020932,13049,74,1,131671,2017-10-29,Active,2018-09-06
100000020933,13049,15,2,861049,2018-11-15,Active,2022-06-22
100000020934,13049,108,1,19269,2019-12-24,Active,2025-06-19
100000020935,13050,119,1,262239,2020-08-28,Active,2025-09-21
100000020936,13051,60,3,146907,2019-05-07,Active,2025-12-28
100000020937,13052,105,3,2622,2016-11-29,Active,2017-03-20
100000020938,13052,41,1,186627,2016-10-20,Active,2021-08-10
100000020939,13052,118,1,14099,2024-04-15,Active,2025-02-18
100000020940,13053,39,1,209070,2025-07-12,Active,2025-08-13
100000020941,13053,96,1,91801,2026-03-11,Active,2026-06-04
100000020942,13054,111,1,262850,2024-06-12,Active,2026-05-09
100000020943,13055,5,1,81556,2021-01-06,Active,2025-12-20
100000020944,13055,64,1,116132,2018-05-21,Active,2021-08-25
100000020945,13056,21,4,754603,2018-05-08,Active,2026-02-27
100000020946,13057,73,2,486285,2019-04-11,Active,2019-04-14
100000020947,13057,91,1,91422,2026-01-12,Active,2026-03-24
100000020948,13057,98,1,42900,2020-10-01,Active,2021-04-20
100000020949,13058,26,3,109053,2016-12-13,Active,2023-09-12
100000020950,13059,31,3,108090,2017-01-06,Active,2017-04-13
100000020951,13060,14,1,113943,2020-11-04,Active,2022-09-23
100000020952,13060,85,1,262049,2024-07-28,Active,2026-01-23
100000020953,13060,112,1,191300,2018-05-11,Active,2021-12-14
100000020954,13061,93,2,540407,2024-07-15,Active,2024-07-22
100000020955,13062,11,2,252776,2017-06-22,Active,2025-03-05
100000020956,13063,19,2,1009598,2019-02-27,Active,2020-06-14
100000020957,13064,20,1,94434,2018-08-19,Active,2023-06-08
100000020958,13064,30,1,38383,2017-03-19,Active,2024-11-04
100000020959,13065,100,1,134370,2019-11-11,Active,2020-12-15
100000020960,13066,117,1,89488,2019-08-16,Active,2022-10-19
100000020961,13067,89,1,78699,2025-04-03,Active,2026-02-15
100000020962,13068,47,2,1135915,2021-07-02,Active,2023-10-02
100000020963,13068,117,1,211213,2020-12-22,Active,2024-05-24
100000020964,13069,63,1,208123,2023-05-15,Active,2025-10-04
100000020965,13069,84,1,70998,2017-11-13,Active,2019-02-19
100000020966,13070,95,1,66078,2026-04-28,Active,2026-05-10
100000020967,13071,114,1,117905,2025-11-13,Active,2026-01-21
100000020968,13071,7,2,1296805,2023-09-05,Active,2024-07-11
100000020969,13072,59,1,274349,2019-03-21,Active,2025-11-26
100000020970,13072,6,1,283347,2025-04-12,Active,2026-05-10
100000020971,13073,49,2,160520,2016-11-04,Active,2019-03-24
100000020972,13073,104,3,236164,2023-11-27,Inactive,2025-03-09
100000020973,13074,65,1,99657,2021-04-19,Active,2021-05-28
100000020974,13074,29,2,947997,2024-12-13,Active,2025-09-13
100000020975,13074,44,1,222031,2020-08-31,Active,2024-01-11
100000020976,13075,97,1,51887,2023-11-15,Active,2025-12-02
100000020977,13075,28,3,87415,2016-10-03,Active,2019-05-02
100000020978,13076,97,1,56165,2022-07-29,Active,2026-01-18
100000020979,13076,26,1,116675,2016-08-23,Active,2018-09-15
100000020980,13077,75,1,199253,2022-03-01,Active,2024-10-23
100000020981,13078,111,1,128887,2025-06-25,Active,2025-07-06
100000020982,13078,106,1,236064,2026-04-02,Active,2026-06-19
100000020983,13078,41,1,122709,2019-05-24,Active,2019-06-06
100000020984,13079,36,2,1490556,2016-08-28,Active,2025-07-30
100000020985,13080,100,3,150685,2020-04-28,Active,2026-05-01
100000020986,13080,7,3,70475,2017-07-10,Active,2018-09-14
100000020987,13081,45,1,164834,2019-02-07,Active,2026-05-09
100000020988,13082,62,2,336168,2025-06-23,Active,2025-10-23
100000020989,13083,49,1,216730,2021-11-09,Active,2026-04-13
100000020990,13083,60,1,245220,2019-07-12,Active,2023-05-09
100000020991,13084,13,1,189533,2025-01-29,Active,2025-08-04
100000020992,13084,38,1,129129,2022-06-22,Active,2022-11-05
100000020993,13085,57,1,205354,2017-02-26,Active,2020-06-10
100000020994,13085,92,1,258627,2017-01-06,Active,2021-06-03
100000020995,13085,57,1,164050,2025-11-30,Active,2026-05-14
100000020996,13086,92,1,191123,2017-10-01,Active,2021-11-24
100000020997,13086,14,4,2109370,2020-09-07,Active,2023-03-13
100000020998,13086,44,1,97073,2021-10-13,Inactive,2023-07-30
100000020999,13087,108,1,29145,2017-12-25,Active,2024-05-10
100000021000,13088,99,2,1105455,2018-10-19,Active,2025-06-12
100000021001,13088,45,1,10231,2026-04-27,Active,2026-05-27
100000021002,13089,27,1,170906,2021-07-06,Active,2024-06-18
100000021003,13090,27,1,122761,2016-11-20,Active,2017-08-07
100000021004,13090,38,2,839842,2016-08-25,Active,2021-12-31
100000021005,13091,92,3,175888,2019-01-23,Active,2020-04-27
100000021006,13091,24,1,87988,2024-11-14,Active,2026-01-26
100000021007,13092,3,2,338504,2017-05-07,Active,2024-12-31
100000021008,13093,43,4,3344204,2020-06-09,Active,2024-08-16
100000021009,13094,113,3,215588,2018-11-23,Active,2020-07-15
100000021010,13095,29,1,245175,2018-09-27,Active,2022-06-22
100000021011,13096,91,1,180342,2018-04-02,Active,2024-10-15
100000021012,13096,118,2,310909,2022-05-10,Active,2026-04-01
100000021013,13096,24,1,10120,2022-07-24,Active,2023-12-24
100000021014,13097,32,1,56326,2021-12-05,Active,2023-10-07
100000021015,13097,12,3,45086,2016-09-07,Inactive,2019-02-04
100000021016,13098,8,3,113898,2024-05-16,Active,2026-02-28
100000021017,13099,47,1,259155,2020-03-03,Active,2020-05-19
100000021018,13100,15,1,284587,2018-03-03,Active,2025-06-21
100000021019,13101,106,1,69282,2020-06-27,Active,2024-08-11
100000021020,13101,11,3,21582,2017-01-16,Active,2019-12-26
100000021021,13102,61,1,238189,2016-09-28,Inactive,2026-03-03
100000021022,13103,76,1,38447,2020-05-23,Active,2023-05-17
100000021023,13103,9,1,100436,2024-03-16,Active,2024-05-14
100000021024,13104,96,2,1085461,2021-05-27,Active,2025-09-29
100000021025,13104,63,1,26815,2024-11-05,Inactive,2025-09-19
100000021026,13105,6,1,144232,2016-07-09,Active,2017-08-09
100000021027,13106,73,1,266614,2025-06-21,Active,2025-09-09
100000021028,13106,106,3,53017,2017-01-08,Active,2023-01-31
100000021029,13107,50,2,817657,2024-04-14,Active,2025-03-12
100000021030,13108,84,1,19585,2020-12-11,Active,2022-09-17
100000021031,13108,115,1,94444,2023-06-29,Active,2024-02-16
100000021032,13109,119,2,975311,2025-06-23,Active,2026-03-24
100000021033,13110,49,1,27616,2018-11-08,Active,2024-03-15
100000021034,13110,110,1,214189,2022-08-26,Active,2024-06-03
100000021035,13110,54,1,267008,2022-07-25,Active,2023-09-18
100000021036,13111,74,1,145231,2023-09-22,Active,2024-12-13
100000021037,13112,84,2,441843,2016-11-04,Active,2024-07-27
100000021038,13112,14,1,223623,2018-03-21,Active,2020-06-14
100000021039,13113,49,1,46502,2017-05-22,Active,2021-03-14
100000021040,13114,70,1,189740,2025-02-12,Active,2025-08-09
100000021041,13114,25,1,19149,2022-12-28,Inactive,2023-07-18
100000021042,13115,21,2,239659,2022-10-11,Active,2023-02-04
100000021043,13115,54,1,155096,2017-06-28,Active,2018-10-15
100000021044,13116,67,4,211500,2017-03-14,Active,2025-08-25
100000021045,13116,23,1,79809,2018-06-29,Active,2021-06-21
100000021046,13116,1,1,153118,2018-04-16,Active,2019-01-12
100000021047,13117,52,3,40026,2020-08-20,Active,2025-02-27
100000021048,13118,45,2,23084,2018-10-11,Active,2024-09-02
100000021049,13119,111,1,101452,2026-03-10,Inactive,2026-06-12
100000021050,13119,41,1,135915,2024-11-07,Active,2026-01-24
100000021051,13120,63,1,112018,2026-05-18,Active,2026-05-21
100000021052,13120,69,1,118554,2024-05-31,Active,2024-08-05
100000021053,13121,34,1,241489,2020-03-04,Active,2020-11-09
100000021054,13122,90,1,182025,2020-05-01,Active,2021-11-06
100000021055,13122,38,2,330269,2019-01-24,Active,2023-07-16
100000021056,13122,67,2,1136803,2021-07-05,Active,2024-03-26
100000021057,13123,12,1,220902,2020-08-07,Active,2022-09-03
100000021058,13123,35,3,48311,2020-04-12,Active,2023-01-18
100000021059,13124,41,1,222886,2020-07-27,Active,2020-09-10
100000021060,13124,34,2,1165160,2023-04-23,Active,2023-09-15
100000021061,13124,64,2,395668,2020-05-20,Active,2026-05-09
100000021062,13125,103,1,79278,2018-05-06,Active,2026-06-01
100000021063,13125,112,1,204497,2016-09-16,Active,2017-09-10
100000021064,13126,93,1,279790,2022-03-08,Active,2025-03-24
100000021065,13127,66,1,10110,2020-02-23,Active,2023-08-03
100000021066,13127,119,1,47959,2024-03-11,Active,2026-01-30
100000021067,13128,13,1,66061,2025-10-18,Active,2026-03-06
100000021068,13128,18,2,1368276,2018-01-28,Active,2024-05-10
100000021069,13129,95,1,283268,2023-01-09,Active,2026-07-02
100000021070,13129,25,1,292508,2019-09-04,Active,2020-04-24
100000021071,13129,62,1,269385,2022-03-28,Active,2026-04-17
100000021072,13130,38,2,219621,2021-01-01,Active,2021-02-15
100000021073,13130,7,1,185981,2017-03-23,Active,2018-03-03
100000021074,13131,11,4,209598,2022-01-27,Active,2022-03-14
100000021075,13131,112,1,241512,2016-11-17,Active,2018-11-18
100000021076,13132,22,2,1404171,2024-12-17,Active,2026-02-02
100000021077,13133,64,1,206439,2022-08-01,Active,2025-07-04
100000021078,13133,48,1,132866,2016-08-26,Active,2019-04-05
100000021079,13134,20,2,1337513,2025-09-08,Active,2026-03-02
100000021080,13134,46,1,136066,2025-08-01,Active,2026-01-15
100000021081,13135,106,1,299763,2018-07-21,Active,2019-01-17
100000021082,13136,66,1,187117,2023-11-27,Active,2024-06-01
100000021083,13137,62,1,76358,2022-03-29,Active,2022-10-05
100000021084,13138,10,1,253335,2024-08-22,Active,2026-04-15
100000021085,13139,90,1,281042,2020-08-23,Active,2021-02-09
100000021086,13139,2,4,731912,2020-12-04,Active,2025-11-06
100000021087,13140,22,3,140851,2018-10-30,Active,2020-12-01
100000021088,13141,100,2,1131823,2024-11-21,Active,2025-05-11
100000021089,13141,75,4,1633599,2019-07-24,Active,2021-06-17
100000021090,13142,41,1,285858,2023-05-27,Active,2024-08-27
100000021091,13143,17,2,125368,2024-09-04,Inactive,2025-07-16
100000021092,13143,14,3,136542,2018-06-01,Active,2024-12-06
100000021093,13143,103,1,249266,2026-04-09,Active,2026-05-23
100000021094,13144,104,1,119026,2020-09-16,Active,2022-09-10
100000021095,13145,114,1,113849,2016-09-11,Active,2019-06-04
100000021096,13146,102,3,135671,2022-01-04,Active,2022-03-09
100000021097,13147,69,2,361001,2018-03-25,Active,2023-07-23
100000021098,13147,71,3,16648,2024-04-26,Active,2026-03-12
100000021099,13148,65,1,123150,2022-09-01,Active,2024-11-06
100000021100,13149,73,1,299663,2023-11-20,Active,2025-06-21
100000021101,13149,119,2,554391,2026-05-01,Active,2026-06-17
100000021102,13150,73,4,178291,2020-03-07,Active,2023-06-16
100000021103,13151,117,4,1502206,2020-10-08,Active,2023-09-26
100000021104,13151,74,1,83096,2020-05-29,Active,2021-06-30
100000021105,13152,5,3,230098,2021-03-15,Active,2021-03-15
100000021106,13153,20,1,88593,2017-01-31,Active,2021-06-06
100000021107,13154,87,2,522280,2018-02-10,Active,2020-06-16
100000021108,13155,31,1,51335,2023-10-05,Active,2023-11-15
100000021109,13155,76,3,156325,2026-05-05,Active,2026-06-03
100000021110,13156,89,1,125680,2017-11-16,Active,2018-10-04
100000021111,13157,14,1,137495,2023-09-23,Active,2026-01-01
100000021112,13157,82,2,865948,2019-10-21,Active,2023-07-14
100000021113,13158,66,1,78735,2025-12-19,Active,2026-06-23
100000021114,13158,63,1,200159,2016-11-21,Active,2021-12-21
100000021115,13159,1,1,95108,2024-05-07,Active,2025-10-04
100000021116,13160,111,3,39835,2024-09-07,Active,2024-09-15
100000021117,13160,91,2,1294527,2026-02-08,Active,2026-05-01
100000021118,13160,92,1,187839,2016-09-11,Active,2017-02-03
100000021119,13161,31,3,209243,2017-03-08,Active,2019-08-23
100000021120,13161,110,1,283145,2024-03-12,Active,2024-05-01
100000021121,13162,75,2,74898,2018-07-14,Inactive,2022-05-04
100000021122,13163,57,2,1209899,2025-11-17,Active,2026-05-16
100000021123,13164,41,1,203362,2024-07-12,Active,2025-02-13
100000021124,13165,91,1,239718,2022-05-27,Active,2024-10-06
100000021125,13165,55,1,280334,2016-08-30,Inactive,2018-11-03
100000021126,13166,64,1,227306,2026-02-28,Active,2026-05-13
100000021127,13167,16,1,241049,2025-10-25,Active,2026-03-21
100000021128,13168,80,1,176472,2018-02-18,Active,2021-06-21
100000021129,13168,67,1,116187,2020-07-19,Active,2022-05-12
100000021130,13168,51,3,230692,2020-02-12,Active,2024-10-15
100000021131,13169,56,1,145410,2021-12-24,Active,2024-04-29
100000021132,13170,88,1,267076,2022-04-29,Active,2024-07-11
100000021133,13171,5,1,276888,2020-04-07,Active,2025-04-07
100000021134,13172,53,2,450358,2023-03-29,Active,2025-07-05
100000021135,13172,92,1,115473,2025-04-01,Active,2025-06-09
100000021136,13173,74,3,194299,2016-08-12,Active,2022-11-15
100000021137,13173,10,1,243097,2023-06-24,Active,2024-06-26
100000021138,13174,109,2,438690,2020-02-25,Inactive,2020-05-20
100000021139,13174,115,1,113648,2018-04-20,Active,2025-07-30
100000021140,13175,62,1,260688,2024-02-10,Inactive,2026-05-05
100000021141,13175,36,4,1778163,2022-05-14,Inactive,2024-03-15
100000021142,13176,67,2,352788,2024-08-08,Active,2024-09-18
100000021143,13177,83,2,427301,2016-12-08,Active,2017-10-13
100000021144,13178,75,3,187575,2017-01-01,Active,2019-05-12
100000021145,13179,10,3,224691,2021-02-18,Active,2021-10-04
100000021146,13179,110,1,198624,2024-01-14,Active,2026-05-24
100000021147,13180,27,1,18341,2024-09-04,Active,2026-02-14
100000021148,13180,20,1,233397,2019-07-12,Active,2022-09-24
100000021149,13181,32,1,160109,2023-07-28,Active,2025-09-27
100000021150,13182,106,1,264578,2017-12-29,Active,2020-06-06
