customer_code,first_name,last_name,gender,date_of_birth,email,phone,city,state,annual_income,credit_score,join_date,customer_status
CUST019567,Sneha,Agarwal,Female,2008-02-09,sneha.agarwal19567@gmail.com,8103716048,Kolkata,West Bengal,383312,889,2020-03-14,Active
CUST019568,Sneha,Kulkarni,Female,1976-01-16,sneha.kulkarni19568@gmail.com,6302670664,Delhi,Delhi,558864,442,2020-04-24,Active
CUST019569,Varun,Kapoor,Male,1992-01-30,varun.kapoor19569@gmail.com,6617102418,Lucknow,Uttar Pradesh,847484,471,2020-06-16,Active
CUST019570,Nandini,Jain,Female,1976-06-18,nandini.jain19570@gmail.com,6870483230,Lucknow,Uttar Pradesh,2637719,405,2022-10-05,Inactive
CUST019571,Ayush,Singh,Male,1961-05-05,ayush.singh19571@gmail.com,9841583873,Surat,Gujarat,2444340,867,2024-04-17,Active
CUST019572,Nandini,Gupta,Female,1985-12-27,nandini.gupta19572@gmail.com,8482807283,Gurgaon,Haryana,1585019,351,2019-10-19,Active
CUST019573,Meera,Iyer,Female,1976-11-26,meera.iyer19573@gmail.com,6024964540,Gurgaon,Haryana,2830427,654,2017-08-18,Active
CUST019574,Aditi,Mehta,Female,1957-05-31,aditi.mehta19574@gmail.com,9495198650,Chandigarh,Punjab,1229165,421,2019-05-14,Active
CUST019575,Sneha,Mehta,Female,1986-05-10,sneha.mehta19575@gmail.com,9155273154,Delhi,Delhi,2772428,350,2021-08-27,Active
CUST019576,Krishna,Kulkarni,Male,1959-03-07,krishna.kulkarni19576@gmail.com,7821315377,Nagpur,Maharashtra,1758639,868,2022-04-24,Active
CUST019577,Riya,Yadav,Female,1987-08-13,riya.yadav19577@gmail.com,8928523546,Chennai,Tamil Nadu,2308872,642,2021-01-18,Active
CUST019578,Aanya,Mishra,Female,1982-01-19,aanya.mishra19578@gmail.com,9991443861,Pune,Maharashtra,1563596,562,2017-09-07,Active
CUST019579,Rohan,Iyer,Male,1996-05-14,rohan.iyer19579@gmail.com,9450216875,Mumbai,Maharashtra,696437,584,2022-05-28,Active
CUST019580,Akash,Patel,Male,1954-08-30,akash.patel19580@gmail.com,9668927142,Chandigarh,Punjab,1344644,723,2019-10-07,Active
CUST019581,Muskan,Bose,Female,1995-02-05,muskan.bose19581@gmail.com,7924021701,Ahmedabad,Gujarat,1343188,519,2018-02-12,Active
CUST019582,Karan,Kapoor,Male,1962-03-24,karan.kapoor19582@gmail.com,8554270770,Indore,Madhya Pradesh,1340028,333,2017-05-09,Active
CUST019583,Raj,Gupta,Male,1979-08-23,raj.gupta19583@gmail.com,9042700846,Bhopal,Madhya Pradesh,2906382,636,2017-07-23,Active
CUST019584,Aditya,Yadav,Male,2000-10-04,aditya.yadav19584@gmail.com,7407113636,Surat,Gujarat,990923,884,2024-03-12,Active
CUST019585,Aarav,Nair,Male,1990-08-27,aarav.nair19585@gmail.com,6830052862,Kochi,Kerala,2337065,847,2022-09-19,Active
CUST019586,Raj,Jain,Male,2008-02-07,raj.jain19586@gmail.com,7244241811,Bhopal,Madhya Pradesh,2378757,351,2022-09-03,Active
CUST019587,Sakshi,Singh,Female,1957-11-24,sakshi.singh19587@gmail.com,7546247945,Indore,Madhya Pradesh,773125,416,2022-04-06,Inactive
CUST019588,Neha,Reddy,Female,1990-11-17,neha.reddy19588@gmail.com,7004223954,Kochi,Kerala,2942059,502,2018-10-30,Active
CUST019589,Neha,Singh,Female,1976-05-15,neha.singh19589@gmail.com,6786689082,Surat,Gujarat,2500292,708,2020-05-25,Active
CUST019590,Siddharth,Sharma,Male,1970-11-23,siddharth.sharma19590@gmail.com,7210075492,Bengaluru,Karnataka,1987207,690,2022-05-04,Active
CUST019591,Shreya,Das,Female,1963-04-08,shreya.das19591@gmail.com,6008367067,Gurgaon,Haryana,2664545,403,2023-12-09,Inactive
CUST019592,Sakshi,Kapoor,Female,1953-05-14,sakshi.kapoor19592@gmail.com,9011155094,Bengaluru,Karnataka,2236140,692,2025-09-13,Active
CUST019593,Rohan,Kulkarni,Male,1981-10-16,rohan.kulkarni19593@gmail.com,8348558069,Bengaluru,Karnataka,1958588,807,2017-05-03,Active
CUST019594,Rahul,Pandey,Male,1981-08-16,rahul.pandey19594@gmail.com,6529868144,Noida,Uttar Pradesh,627091,890,2025-06-11,Active
CUST019595,Radhika,Iyer,Female,1978-05-27,radhika.iyer19595@gmail.com,6622047129,Lucknow,Uttar Pradesh,1287665,331,2020-06-01,Active
CUST019596,Priya,Sharma,Female,1956-01-25,priya.sharma19596@gmail.com,9394058689,Chennai,Tamil Nadu,866746,898,2019-03-02,Active
CUST019597,Anjali,Joshi,Female,1984-01-07,anjali.joshi19597@gmail.com,6016716159,Jaipur,Rajasthan,840993,612,2018-08-12,Active
CUST019598,Akash,Singh,Male,2001-08-29,akash.singh19598@gmail.com,6119250761,Kolkata,West Bengal,2819180,339,2017-03-22,Active
CUST019599,Siddharth,Nair,Male,2003-12-14,siddharth.nair19599@gmail.com,9252164612,Kochi,Kerala,2268455,695,2017-10-01,Active
CUST019600,Ayush,Joshi,Male,1959-05-06,ayush.joshi19600@gmail.com,8258837078,Bengaluru,Karnataka,823440,828,2019-12-29,Active
CUST019601,Shreya,Yadav,Female,1995-02-02,shreya.yadav19601@gmail.com,8294091009,Bhopal,Madhya Pradesh,822287,599,2021-02-12,Active
CUST019602,Varun,Verma,Male,1990-02-24,varun.verma19602@gmail.com,6879016580,Bhopal,Madhya Pradesh,1623598,700,2017-05-15,Active
CUST019603,Siddharth,Chauhan,Male,1983-04-19,siddharth.chauhan19603@gmail.com,8850635331,Patna,Bihar,1519778,786,2024-08-31,Active
CUST019604,Anjali,Mishra,Female,1980-04-25,anjali.mishra19604@gmail.com,7264540907,Noida,Uttar Pradesh,766475,725,2024-02-29,Active
CUST019605,Rohan,Reddy,Male,1964-09-13,rohan.reddy19605@gmail.com,8876677566,Noida,Uttar Pradesh,2388472,469,2019-02-28,Active
CUST019606,Ishita,Mishra,Female,1993-10-09,ishita.mishra19606@gmail.com,8624310014,Gurgaon,Haryana,2939050,445,2016-07-08,Active
CUST019607,Nikhil,Joshi,Male,1994-07-04,nikhil.joshi19607@gmail.com,7602389668,Ahmedabad,Gujarat,786763,683,2021-06-17,Active
CUST019608,Aman,Sharma,Male,1987-12-30,aman.sharma19608@gmail.com,9224326892,Ahmedabad,Gujarat,349147,754,2025-12-22,Active
CUST019609,Muskan,Mehta,Female,1958-12-03,muskan.mehta19609@gmail.com,7162553160,Ahmedabad,Gujarat,469167,319,2023-08-28,Active
CUST019610,Ritik,Agarwal,Male,1987-06-03,ritik.agarwal19610@gmail.com,6251232109,Hyderabad,Telangana,1619187,333,2024-03-03,Active
CUST019611,Arjun,Kapoor,Male,1984-09-28,arjun.kapoor19611@gmail.com,6458700626,Mumbai,Maharashtra,2930716,846,2026-01-04,Active
CUST019612,Akash,Das,Male,1995-02-07,akash.das19612@gmail.com,9118687467,Bhopal,Madhya Pradesh,2080950,663,2024-06-01,Active
CUST019613,Riya,Yadav,Female,1987-07-10,riya.yadav19613@gmail.com,9757307723,Gurgaon,Haryana,271107,670,2024-11-18,Active
CUST019614,Radhika,Joshi,Female,1969-12-15,radhika.joshi19614@gmail.com,9611604011,Kanpur,Uttar Pradesh,2745949,398,2018-10-13,Active
CUST019615,Arjun,Mishra,Male,1975-03-15,arjun.mishra19615@gmail.com,6972706901,Noida,Uttar Pradesh,1937722,807,2022-09-13,Active
CUST019616,Vivaan,Joshi,Male,1963-02-01,vivaan.joshi19616@gmail.com,8591514821,Jaipur,Rajasthan,2028215,408,2025-11-26,Active
CUST019617,Shivam,Patel,Male,1986-01-11,shivam.patel19617@gmail.com,8984975233,Kanpur,Uttar Pradesh,2545766,853,2021-10-30,Active
CUST019618,Simran,Chauhan,Female,1980-07-30,simran.chauhan19618@gmail.com,9597996360,Chandigarh,Punjab,2253534,362,2016-10-30,Active
CUST019619,Riya,Agarwal,Female,1987-08-31,riya.agarwal19619@gmail.com,6744305436,Gurgaon,Haryana,2963412,330,2016-12-31,Active
CUST019620,Muskan,Reddy,Female,1977-06-07,muskan.reddy19620@gmail.com,8241721896,Kochi,Kerala,453341,560,2019-06-26,Active
CUST019621,Aditya,Kulkarni,Male,2003-05-16,aditya.kulkarni19621@gmail.com,6513890258,Chennai,Tamil Nadu,1829793,374,2025-09-24,Active
CUST019622,Aanya,Iyer,Female,1985-06-25,aanya.iyer19622@gmail.com,7086801069,Nagpur,Maharashtra,2857361,475,2020-10-12,Active
CUST019623,Meera,Joshi,Female,1972-11-24,meera.joshi19623@gmail.com,8764402053,Chennai,Tamil Nadu,356417,307,2021-03-07,Inactive
CUST019624,Arjun,Verma,Male,2005-11-20,arjun.verma19624@gmail.com,9416758846,Kochi,Kerala,339766,403,2020-05-15,Active
CUST019625,Akash,Jain,Male,1990-03-20,akash.jain19625@gmail.com,7095084328,Nagpur,Maharashtra,2692727,614,2016-11-05,Active
CUST019626,Sneha,Gupta,Female,1974-07-16,sneha.gupta19626@gmail.com,8198193208,Kanpur,Uttar Pradesh,606773,681,2020-07-18,Active
CUST019627,Nikhil,Gupta,Male,1951-02-01,nikhil.gupta19627@gmail.com,7150391524,Chandigarh,Punjab,1425848,434,2023-06-05,Active
CUST019628,Diya,Joshi,Female,1993-05-12,diya.joshi19628@gmail.com,8942662406,Ahmedabad,Gujarat,1975370,872,2025-08-07,Active
CUST019629,Aman,Iyer,Male,2000-06-15,aman.iyer19629@gmail.com,7982687337,Mumbai,Maharashtra,1896755,410,2023-05-17,Active
CUST019630,Muskan,Das,Female,1966-05-31,muskan.das19630@gmail.com,8032699717,Kanpur,Uttar Pradesh,2037191,532,2021-12-15,Active
CUST019631,Krishna,Kapoor,Male,1998-11-23,krishna.kapoor19631@gmail.com,8578331078,Patna,Bihar,825046,821,2018-09-18,Active
CUST019632,Shivam,Agarwal,Male,1976-05-28,shivam.agarwal19632@gmail.com,8560564609,Lucknow,Uttar Pradesh,2860733,708,2022-02-04,Active
CUST019633,Nandini,Pandey,Female,2001-09-28,nandini.pandey19633@gmail.com,8842606723,Hyderabad,Telangana,1557145,568,2025-08-17,Active
CUST019634,Muskan,Iyer,Female,1966-07-07,muskan.iyer19634@gmail.com,8991675220,Bhopal,Madhya Pradesh,2203418,453,2024-11-10,Active
CUST019635,Rohan,Singh,Male,1966-02-03,rohan.singh19635@gmail.com,6946232771,Kochi,Kerala,2703872,808,2024-11-25,Active
CUST019636,Shivam,Pandey,Male,1977-05-20,shivam.pandey19636@gmail.com,6694351003,Indore,Madhya Pradesh,2772507,863,2022-05-25,Active
CUST019637,Siddharth,Agarwal,Male,1992-06-15,siddharth.agarwal19637@gmail.com,6156478518,Kolkata,West Bengal,2959746,489,2020-08-19,Active
CUST019638,Radhika,Yadav,Female,1992-02-01,radhika.yadav19638@gmail.com,8973563529,Hyderabad,Telangana,1966045,572,2025-10-12,Active
CUST019639,Radhika,Singh,Female,1962-07-18,radhika.singh19639@gmail.com,9264230495,Delhi,Delhi,1175974,315,2019-09-08,Active
CUST019640,Sneha,Agarwal,Female,1957-11-10,sneha.agarwal19640@gmail.com,7956366556,Surat,Gujarat,887197,644,2022-09-03,Active
CUST019641,Rohan,Iyer,Male,1954-06-30,rohan.iyer19641@gmail.com,7816426101,Kolkata,West Bengal,2376321,407,2024-08-08,Active
CUST019642,Nikhil,Kulkarni,Male,1972-01-15,nikhil.kulkarni19642@gmail.com,9615431490,Nagpur,Maharashtra,2045654,357,2017-10-25,Active
CUST019643,Ayush,Bose,Male,1965-07-31,ayush.bose19643@gmail.com,9773284612,Surat,Gujarat,2251889,856,2018-01-18,Inactive
CUST019644,Kavya,Gupta,Female,1960-06-11,kavya.gupta19644@gmail.com,8686943797,Chennai,Tamil Nadu,2126721,606,2023-03-18,Active
CUST019645,Rishi,Agarwal,Male,1961-08-02,rishi.agarwal19645@gmail.com,9459114309,Bengaluru,Karnataka,981243,897,2017-12-04,Active
CUST019646,Aanya,Das,Female,1991-04-10,aanya.das19646@gmail.com,6154883366,Pune,Maharashtra,1239852,511,2017-05-28,Active
CUST019647,Anjali,Yadav,Female,2005-08-13,anjali.yadav19647@gmail.com,7636297831,Delhi,Delhi,412668,324,2018-10-31,Active
CUST019648,Neha,Patel,Female,1983-07-04,neha.patel19648@gmail.com,6806183088,Ahmedabad,Gujarat,2862954,367,2021-01-12,Active
CUST019649,Simran,Joshi,Female,1983-12-07,simran.joshi19649@gmail.com,9873016155,Kanpur,Uttar Pradesh,1181750,392,2020-08-04,Active
CUST019650,Aman,Nair,Male,1995-11-29,aman.nair19650@gmail.com,7338281365,Hyderabad,Telangana,2066589,509,2022-08-13,Active
CUST019651,Radhika,Kapoor,Female,1959-09-24,radhika.kapoor19651@gmail.com,9019623315,Chandigarh,Punjab,1781134,408,2020-11-24,Active
CUST019652,Raj,Yadav,Male,1994-05-26,raj.yadav19652@gmail.com,7379113999,Delhi,Delhi,958105,322,2025-06-10,Active
CUST019653,Nikhil,Iyer,Male,1963-08-23,nikhil.iyer19653@gmail.com,7898947025,Gurgaon,Haryana,404785,552,2022-02-13,Active
CUST019654,Anjali,Das,Female,1950-08-18,anjali.das19654@gmail.com,9564857985,Kolkata,West Bengal,2527167,503,2016-08-02,Active
CUST019655,Akash,Patel,Male,1958-05-25,akash.patel19655@gmail.com,6437598901,Kochi,Kerala,979045,519,2021-03-25,Active
CUST019656,Vivaan,Bose,Male,1951-09-25,vivaan.bose19656@gmail.com,8820739835,Kanpur,Uttar Pradesh,1135866,493,2021-04-07,Active
CUST019657,Radhika,Pandey,Female,1992-03-12,radhika.pandey19657@gmail.com,8557691646,Indore,Madhya Pradesh,958655,743,2022-08-03,Active
CUST019658,Karan,Agarwal,Male,1953-10-28,karan.agarwal19658@gmail.com,7051458538,Nagpur,Maharashtra,1364316,317,2017-01-08,Active
CUST019659,Khushi,Yadav,Female,1950-08-09,khushi.yadav19659@gmail.com,9903652889,Delhi,Delhi,2296172,316,2024-08-01,Active
CUST019660,Rahul,Kapoor,Male,2004-07-09,rahul.kapoor19660@gmail.com,7518301679,Ahmedabad,Gujarat,277451,540,2026-01-20,Active
CUST019661,Vivaan,Agarwal,Male,1963-12-21,vivaan.agarwal19661@gmail.com,7917300417,Lucknow,Uttar Pradesh,1675127,385,2025-10-28,Active
CUST019662,Ishita,Yadav,Female,1963-02-02,ishita.yadav19662@gmail.com,8362658080,Chennai,Tamil Nadu,2708582,699,2021-11-24,Active
CUST019663,Aditya,Mehta,Male,2000-09-28,aditya.mehta19663@gmail.com,6010611054,Lucknow,Uttar Pradesh,1661757,655,2026-06-03,Active
CUST019664,Shreya,Yadav,Female,2001-04-24,shreya.yadav19664@gmail.com,7932448482,Mumbai,Maharashtra,1509568,720,2023-04-30,Active
CUST019665,Aditi,Joshi,Female,2000-05-22,aditi.joshi19665@gmail.com,9397727693,Surat,Gujarat,2126804,757,2022-04-23,Active
CUST019666,Anjali,Mishra,Female,1958-05-12,anjali.mishra19666@gmail.com,9037281791,Chandigarh,Punjab,2011836,783,2019-11-10,Active
CUST019667,Rohan,Sharma,Male,2005-03-24,rohan.sharma19667@gmail.com,6639135072,Gurgaon,Haryana,1695470,697,2018-04-06,Active
CUST019668,Rohan,Verma,Male,1975-07-05,rohan.verma19668@gmail.com,9956320428,Indore,Madhya Pradesh,1221550,832,2021-10-19,Active
CUST019669,Priya,Gupta,Female,1971-08-18,priya.gupta19669@gmail.com,9200326506,Chennai,Tamil Nadu,2622481,473,2022-09-11,Active
CUST019670,Muskan,Joshi,Female,2001-03-25,muskan.joshi19670@gmail.com,9488958024,Noida,Uttar Pradesh,503113,357,2026-05-22,Active
CUST019671,Riya,Nair,Female,1957-09-26,riya.nair19671@gmail.com,9831222180,Lucknow,Uttar Pradesh,1490796,316,2023-09-06,Active
CUST019672,Anjali,Kulkarni,Female,1961-06-22,anjali.kulkarni19672@gmail.com,8806067324,Indore,Madhya Pradesh,1281656,726,2025-01-20,Active
CUST019673,Raj,Verma,Male,1968-02-06,raj.verma19673@gmail.com,7299894527,Delhi,Delhi,754926,349,2019-04-27,Active
CUST019674,Aarav,Pandey,Male,1960-03-20,aarav.pandey19674@gmail.com,9941893951,Lucknow,Uttar Pradesh,1489454,342,2016-07-07,Active
CUST019675,Shivam,Mishra,Male,1958-11-30,shivam.mishra19675@gmail.com,9836784747,Nagpur,Maharashtra,2978299,810,2020-09-01,Active
CUST019676,Raj,Kapoor,Male,1996-12-11,raj.kapoor19676@gmail.com,9577240316,Ahmedabad,Gujarat,2263944,798,2019-11-27,Active
CUST019677,Ananya,Pandey,Female,1991-01-08,ananya.pandey19677@gmail.com,7024639845,Bhopal,Madhya Pradesh,1985694,837,2020-07-09,Inactive
CUST019678,Aman,Kulkarni,Male,2007-01-10,aman.kulkarni19678@gmail.com,7396619777,Patna,Bihar,2190997,577,2021-08-20,Active
CUST019679,Nikhil,Bose,Male,1972-07-13,nikhil.bose19679@gmail.com,9930634737,Kolkata,West Bengal,1566114,847,2026-05-28,Active
CUST019680,Akash,Gupta,Male,1990-01-16,akash.gupta19680@gmail.com,9663558889,Kolkata,West Bengal,2251888,327,2023-02-24,Active
CUST019681,Priya,Pandey,Female,1990-02-25,priya.pandey19681@gmail.com,8365735119,Noida,Uttar Pradesh,1903291,389,2021-09-19,Inactive
CUST019682,Aman,Sharma,Male,1987-12-05,aman.sharma19682@gmail.com,7862626642,Chennai,Tamil Nadu,487340,725,2019-06-20,Active
CUST019683,Kavya,Joshi,Female,1973-08-22,kavya.joshi19683@gmail.com,6021520524,Chennai,Tamil Nadu,2310235,322,2017-01-21,Active
CUST019684,Aditi,Kapoor,Female,1991-05-01,aditi.kapoor19684@gmail.com,8552143161,Kanpur,Uttar Pradesh,2160696,736,2018-11-13,Active
CUST019685,Aanya,Kapoor,Female,1991-06-23,aanya.kapoor19685@gmail.com,6870483240,Indore,Madhya Pradesh,2410252,569,2021-05-19,Active
CUST019686,Simran,Iyer,Female,1962-12-10,simran.iyer19686@gmail.com,7331272992,Pune,Maharashtra,1695355,889,2018-07-25,Active
CUST019687,Krishna,Sharma,Male,1952-03-04,krishna.sharma19687@gmail.com,7500716331,Hyderabad,Telangana,1134733,889,2022-08-13,Active
CUST019688,Siddharth,Patel,Male,1968-05-08,siddharth.patel19688@gmail.com,8904732388,Mumbai,Maharashtra,2843993,777,2018-06-21,Active
CUST019689,Karan,Yadav,Male,1999-05-25,karan.yadav19689@gmail.com,7944419217,Bengaluru,Karnataka,1637710,464,2023-01-15,Active
CUST019690,Rishi,Iyer,Male,2002-06-27,rishi.iyer19690@gmail.com,8556093139,Noida,Uttar Pradesh,1463337,609,2025-07-18,Active
CUST019691,Rishi,Bose,Male,1997-10-11,rishi.bose19691@gmail.com,6368665884,Delhi,Delhi,1176432,421,2023-05-26,Active
CUST019692,Varun,Gupta,Male,2006-12-15,varun.gupta19692@gmail.com,9731234521,Lucknow,Uttar Pradesh,2087467,836,2016-07-21,Active
CUST019693,Pooja,Mehta,Female,1981-01-01,pooja.mehta19693@gmail.com,7882579421,Mumbai,Maharashtra,2928388,676,2022-03-27,Active
CUST019694,Kavya,Agarwal,Female,1986-11-24,kavya.agarwal19694@gmail.com,6547462279,Nagpur,Maharashtra,1785339,566,2018-02-28,Active
CUST019695,Aarav,Jain,Male,1976-04-28,aarav.jain19695@gmail.com,9086542283,Ahmedabad,Gujarat,2926748,644,2025-03-17,Active
CUST019696,Radhika,Kapoor,Female,1965-07-04,radhika.kapoor19696@gmail.com,8652910492,Lucknow,Uttar Pradesh,1837035,319,2025-08-13,Active
CUST019697,Aarav,Reddy,Male,1982-01-24,aarav.reddy19697@gmail.com,7561120327,Jaipur,Rajasthan,1715994,625,2019-06-22,Active
CUST019698,Rohan,Patel,Male,2000-08-22,rohan.patel19698@gmail.com,6313661724,Chennai,Tamil Nadu,1896961,545,2022-03-07,Inactive
CUST019699,Radhika,Reddy,Female,2005-05-12,radhika.reddy19699@gmail.com,7041537841,Jaipur,Rajasthan,2085020,637,2019-06-20,Active
CUST019700,Diya,Patel,Female,1958-10-31,diya.patel19700@gmail.com,8675950836,Nagpur,Maharashtra,2416798,346,2020-08-28,Active
CUST019701,Ishita,Mehta,Female,1970-01-25,ishita.mehta19701@gmail.com,7400455724,Pune,Maharashtra,1079161,661,2016-10-23,Active
CUST019702,Diya,Chauhan,Female,2007-10-21,diya.chauhan19702@gmail.com,9307478589,Lucknow,Uttar Pradesh,1903285,673,2023-07-14,Active
CUST019703,Muskan,Nair,Female,1969-05-17,muskan.nair19703@gmail.com,8308584027,Nagpur,Maharashtra,462509,531,2022-04-14,Active
CUST019704,Ishita,Mishra,Female,1959-10-03,ishita.mishra19704@gmail.com,7175058009,Kochi,Kerala,1223601,617,2022-01-07,Active
CUST019705,Aditi,Verma,Female,1994-02-17,aditi.verma19705@gmail.com,9588135633,Kolkata,West Bengal,2441216,550,2024-02-01,Active
CUST019706,Nikhil,Joshi,Male,1991-03-07,nikhil.joshi19706@gmail.com,8892396909,Jaipur,Rajasthan,2422874,878,2017-12-31,Active
CUST019707,Aditi,Nair,Female,1966-03-21,aditi.nair19707@gmail.com,8076622441,Patna,Bihar,1687134,358,2018-12-21,Active
CUST019708,Rishi,Chauhan,Male,1995-10-01,rishi.chauhan19708@gmail.com,8634799312,Kanpur,Uttar Pradesh,1248019,871,2018-12-21,Active
CUST019709,Aditi,Nair,Female,1975-08-16,aditi.nair19709@gmail.com,8470744813,Nagpur,Maharashtra,805283,834,2020-09-08,Active
CUST019710,Riya,Bose,Female,1977-01-13,riya.bose19710@gmail.com,8222998720,Pune,Maharashtra,1547113,624,2022-03-06,Active
CUST019711,Aman,Gupta,Male,1984-12-12,aman.gupta19711@gmail.com,9197525406,Patna,Bihar,2299414,720,2016-12-23,Active
CUST019712,Riya,Singh,Female,1968-09-30,riya.singh19712@gmail.com,7188050798,Kochi,Kerala,2775095,404,2023-02-28,Active
CUST019713,Pooja,Joshi,Female,1960-11-16,pooja.joshi19713@gmail.com,7425823183,Hyderabad,Telangana,1620564,580,2024-02-14,Active
CUST019714,Muskan,Agarwal,Female,1964-10-02,muskan.agarwal19714@gmail.com,7075011371,Jaipur,Rajasthan,2783925,686,2016-07-11,Inactive
CUST019715,Rohan,Agarwal,Male,1959-03-22,rohan.agarwal19715@gmail.com,7489801320,Noida,Uttar Pradesh,1967445,441,2019-02-07,Active
CUST019716,Meera,Bose,Female,1975-08-20,meera.bose19716@gmail.com,7673003421,Mumbai,Maharashtra,1786127,648,2026-02-08,Active
CUST019717,Shreya,Verma,Female,1986-07-29,shreya.verma19717@gmail.com,7847569552,Chennai,Tamil Nadu,832902,425,2019-06-23,Active
CUST019718,Rishi,Chauhan,Male,1986-05-10,rishi.chauhan19718@gmail.com,7671283998,Bengaluru,Karnataka,1653615,650,2019-03-19,Active
CUST019719,Sakshi,Mehta,Female,1996-11-05,sakshi.mehta19719@gmail.com,6960922570,Jaipur,Rajasthan,638424,319,2026-01-14,Active
CUST019720,Priya,Chauhan,Female,1953-01-29,priya.chauhan19720@gmail.com,8168199062,Noida,Uttar Pradesh,583168,520,2020-05-24,Active
CUST019721,Simran,Mehta,Female,1987-01-09,simran.mehta19721@gmail.com,6168191015,Indore,Madhya Pradesh,697190,316,2022-11-03,Active
CUST019722,Nikhil,Yadav,Male,1951-05-19,nikhil.yadav19722@gmail.com,8306561245,Chandigarh,Punjab,2115619,567,2020-10-30,Active
CUST019723,Karan,Bose,Male,1953-09-30,karan.bose19723@gmail.com,7758521851,Patna,Bihar,2106581,488,2017-08-30,Active
CUST019724,Raj,Pandey,Male,1951-05-15,raj.pandey19724@gmail.com,6451787327,Mumbai,Maharashtra,2699553,801,2021-11-17,Active
CUST019725,Rahul,Bose,Male,1965-05-07,rahul.bose19725@gmail.com,9167678485,Bhopal,Madhya Pradesh,1338815,663,2025-03-24,Active
CUST019726,Karan,Mishra,Male,1973-01-26,karan.mishra19726@gmail.com,9744158307,Chennai,Tamil Nadu,2126755,455,2018-08-10,Active
CUST019727,Shreya,Patel,Female,1958-06-02,shreya.patel19727@gmail.com,7992593641,Delhi,Delhi,2836714,531,2017-03-25,Active
CUST019728,Karan,Das,Male,1980-04-02,karan.das19728@gmail.com,7694158639,Lucknow,Uttar Pradesh,572279,707,2025-08-31,Active
CUST019729,Kavya,Singh,Female,1983-12-31,kavya.singh19729@gmail.com,6639296629,Kochi,Kerala,1772679,619,2026-03-17,Active
CUST019730,Khushi,Yadav,Female,1982-08-09,khushi.yadav19730@gmail.com,6702052627,Ahmedabad,Gujarat,2998512,852,2020-01-03,Inactive
CUST019731,Ayush,Kulkarni,Male,1963-12-28,ayush.kulkarni19731@gmail.com,6352569231,Mumbai,Maharashtra,2361287,301,2021-09-06,Active
