customer_id,card_number,card_type,credit_limit,outstanding_amount,due_date
10,7808640200075391,American Express,50000,46353,2026-07-22
7,3837163067744355,American Express,200000,145063,2026-07-08
1,8959897334603338,Visa,100000,42634,2026-07-15
2,7189076923153100,RuPay,500000,4718,2026-07-18
10,2263908711980296,Visa,200000,37363,2026-08-08
10,2118998906981725,MasterCard,200000,54493,2026-07-15
2,1789672147081653,MasterCard,1000000,588776,2026-08-27
7,6917719872355863,American Express,200000,59417,2026-07-19
6,2282955496618039,Visa,200000,151606,2026-08-18
10,2530388589472215,RuPay,200000,165482,2026-07-09
8,6327645535934172,American Express,50000,49734,2026-07-25
3,8363335733399288,American Express,50000,41563,2026-07-31
7,7681791101510591,American Express,1000000,51113,2026-08-07
10,9394525863564818,MasterCard,50000,7528,2026-08-14
7,3252101547503326,American Express,50000,11624,2026-08-26
10,6353999960577730,Visa,50000,20162,2026-07-15
2,6248250632685190,American Express,200000,23608,2026-08-27
5,8571939793387243,American Express,100000,22804,2026-07-07
6,1184601582339840,RuPay,50000,28545,2026-08-25
9,1503216666762686,American Express,200000,183114,2026-08-24
3,232991702777751,Visa,100000,6259,2026-07-11
10,1078637782003787,MasterCard,50000,13751,2026-07-07
2,6065637056051190,RuPay,100000,16918,2026-07-12
6,7212442979224627,Visa,200000,149174,2026-07-20
1,3234598773599673,Visa,50000,9468,2026-07-06
1,5149506948731539,MasterCard,50000,49486,2026-08-16
7,1433344852092049,Visa,50000,40587,2026-08-05
9,766601913420306,MasterCard,200000,148642,2026-07-29
9,5744324618295940,RuPay,200000,121720,2026-07-22
4,6805348291914139,American Express,100000,99982,2026-07-12
7,923996303676760,American Express,100000,75465,2026-08-17
10,5397535553632139,MasterCard,500000,449613,2026-08-10
9,8019001646835128,Visa,1000000,93878,2026-07-18
6,4266919597687788,American Express,200000,50852,2026-07-17
1,9219731598405559,American Express,200000,17198,2026-07-21
4,1593722717918396,American Express,500000,467696,2026-07-31
5,4671898442416293,MasterCard,1000000,857049,2026-07-05
10,7226449540339717,American Express,1000000,172359,2026-07-12
6,5786509459344949,American Express,50000,7403,2026-08-15
9,3813884478618171,American Express,200000,125359,2026-07-15
10,2217364000075085,American Express,50000,27172,2026-08-25
8,2122393210221287,MasterCard,1000000,997352,2026-07-28
4,2381723386419579,MasterCard,200000,151554,2026-07-15
7,4107420644960584,Visa,100000,21789,2026-07-09
10,189865451577581,Visa,200000,134070,2026-08-11
7,749991848857313,American Express,200000,95177,2026-08-06
3,5881644330359744,Visa,100000,87619,2026-08-20
4,8497254631146181,RuPay,1000000,817351,2026-08-10
7,6146820903474524,Visa,100000,5264,2026-08-17
7,5992106638045613,RuPay,500000,228537,2026-07-17
4,5275852672064312,Visa,100000,70796,2026-08-22
7,909023262465125,Visa,1000000,302779,2026-08-02
10,9940526247462649,MasterCard,500000,242487,2026-07-09
5,7767766320867843,MasterCard,50000,2666,2026-08-18
3,6210469869747124,American Express,500000,310685,2026-08-26
4,38342687992498,MasterCard,1000000,73418,2026-07-21
2,3968893329397844,RuPay,1000000,87907,2026-08-15
5,5620117280405056,MasterCard,50000,41724,2026-07-13
3,7793556739882708,American Express,100000,24051,2026-08-06
4,9882645553652468,RuPay,100000,77463,2026-08-08
10,5060837314698157,Visa,100000,87574,2026-08-23
4,5826994708230960,Visa,200000,32246,2026-08-23
6,3229779994264024,American Express,500000,82642,2026-07-12
4,3118114265075132,American Express,200000,21553,2026-07-04
5,7939320588509807,MasterCard,50000,47417,2026-07-27
6,7234292685518545,Visa,500000,335773,2026-08-12
10,9147163062798929,American Express,50000,18841,2026-08-30
6,6198955835123116,Visa,1000000,474854,2026-08-30
1,268206988115638,Visa,500000,32333,2026-07-04
3,643778489605526,RuPay,1000000,804578,2026-08-02
10,3141256087829602,RuPay,100000,34671,2026-07-31
10,6624710574385045,American Express,100000,15276,2026-07-29
1,4847641750016402,RuPay,500000,241756,2026-08-23
2,6256827465862474,American Express,500000,384147,2026-08-27
1,5374032070892917,RuPay,200000,145520,2026-08-04
1,6494662907025820,MasterCard,200000,146107,2026-07-12
6,979743243222008,MasterCard,1000000,529325,2026-07-14
6,8508049798652390,Visa,50000,19786,2026-08-22
5,7927137030051845,Visa,1000000,182565,2026-08-19
3,2064051347674706,Visa,100000,20186,2026-08-11
7,1227384675520148,American Express,50000,41161,2026-08-08
7,2651253585079154,RuPay,200000,164282,2026-07-05
8,7370114805436999,American Express,50000,31904,2026-07-14
5,9726594135726118,RuPay,50000,39008,2026-07-30
7,6844295036694125,Visa,50000,45446,2026-07-13
10,8915920332557225,RuPay,50000,31184,2026-08-18
8,1431714582316782,RuPay,100000,43386,2026-08-14
3,2856319364314945,American Express,200000,85612,2026-08-19
4,7032894728389799,MasterCard,100000,33148,2026-08-11
1,1921022119202413,RuPay,100000,75572,2026-07-27
9,6692540553189479,Visa,200000,120229,2026-07-12
10,5730723894993216,American Express,200000,121721,2026-08-10
7,6813406218820451,Visa,50000,32749,2026-08-12
10,8490274225743092,American Express,1000000,69549,2026-07-22
8,7345622150460559,American Express,200000,181301,2026-07-08
4,8811687804295606,RuPay,50000,16490,2026-07-11
1,5941040943559024,American Express,200000,77609,2026-08-01
2,4985760186812514,MasterCard,100000,284,2026-07-15
8,6454847874056229,MasterCard,200000,125336,2026-07-08
1,5507934610818091,RuPay,500000,444125,2026-07-30
1,4247982401826232,RuPay,200000,742,2026-08-08
5,3975972490443160,American Express,1000000,768679,2026-07-19
3,6467135802079855,Visa,1000000,281640,2026-08-15
4,9114013654533446,RuPay,100000,85395,2026-08-20
8,7048334134401556,RuPay,200000,67325,2026-07-26
2,2284502043269452,American Express,50000,5335,2026-08-10
7,9879057054640698,American Express,100000,50717,2026-08-24
5,778461884382717,American Express,500000,285425,2026-07-07
5,8634525471328848,RuPay,200000,43704,2026-07-28
3,7825747375878229,Visa,1000000,920423,2026-07-30
8,6330447003374693,American Express,200000,25999,2026-08-16
4,8131265508096903,Visa,100000,59474,2026-07-24
2,4623559701522175,RuPay,500000,377126,2026-08-30
6,3826954000321704,American Express,500000,213828,2026-08-17
4,4668260324807033,RuPay,1000000,609883,2026-08-12
5,8916240731068268,Visa,1000000,455587,2026-08-24
6,7607745946424029,Visa,50000,18423,2026-08-09
9,8620781842773764,Visa,50000,27103,2026-08-13
9,6821983991246213,Visa,50000,26835,2026-08-15
3,4811303125585267,MasterCard,200000,103581,2026-07-08
5,1409669843477776,RuPay,200000,168418,2026-08-06
8,2645314308735695,American Express,500000,348064,2026-07-29
2,9546860162420291,American Express,100000,85620,2026-08-26
1,7276676013273462,MasterCard,200000,164616,2026-07-09
5,83973267286893,American Express,200000,34659,2026-08-18
9,9510416503492562,RuPay,200000,199100,2026-07-19
1,2721310927353679,RuPay,1000000,336022,2026-08-08
4,3016667379070815,American Express,500000,486822,2026-07-08
10,9700479344243965,Visa,200000,25495,2026-08-24
1,8912926404091398,Visa,200000,22678,2026-07-12
1,6485696958735276,Visa,500000,192651,2026-08-24
7,375036542685176,MasterCard,50000,15099,2026-08-08
5,457315676588334,Visa,200000,15270,2026-07-21
10,8491724557518966,MasterCard,50000,1261,2026-07-11
6,3426260917872234,RuPay,1000000,672290,2026-08-11
7,8752190077813713,RuPay,50000,38122,2026-08-27
1,2271481687908424,MasterCard,500000,274993,2026-08-01
4,2259333476456976,Visa,200000,103058,2026-08-09
3,3617431487032455,American Express,1000000,298258,2026-08-11
6,3272779904296218,American Express,500000,354040,2026-08-12
8,1959074737344975,American Express,100000,29030,2026-07-09
6,512353629575524,American Express,50000,49230,2026-08-17
7,6152118723215584,RuPay,1000000,783178,2026-07-18
6,559449874264707,Visa,1000000,99396,2026-08-15
3,6450867466151020,American Express,200000,180388,2026-08-03
6,6444641905817269,MasterCard,1000000,507321,2026-08-04
1,3736220893686714,RuPay,500000,265550,2026-08-14
9,2224305584253856,Visa,500000,281171,2026-08-11
4,9171261148178992,RuPay,200000,163106,2026-07-30
7,6814282581475073,RuPay,1000000,448750,2026-07-13
3,3298845379277034,Visa,100000,37321,2026-07-23
7,3082340984642473,MasterCard,1000000,47473,2026-07-14
4,7573470697841985,MasterCard,500000,485203,2026-07-03
1,2427791104979568,American Express,500000,280764,2026-07-14
6,9597083585897413,American Express,1000000,855875,2026-08-27
2,1202951246595218,American Express,1000000,70152,2026-08-18
6,6922419895464159,American Express,1000000,524118,2026-07-14
1,836829993272420,RuPay,500000,358284,2026-07-31
4,8142417656676515,RuPay,100000,58564,2026-07-23
7,1972698923147161,American Express,200000,149656,2026-07-20
6,2207289286390278,Visa,100000,65671,2026-07-15
9,5532229807940507,MasterCard,50000,4557,2026-07-10
10,497266457400164,Visa,1000000,695114,2026-08-16
3,6056182524770217,American Express,1000000,854082,2026-07-03
6,5567292792268743,MasterCard,200000,44174,2026-07-09
5,1811521503557005,American Express,100000,32900,2026-07-05
4,6165099732909927,Visa,200000,178346,2026-08-30
10,6438540085893644,American Express,100000,87482,2026-07-31
8,5583654570494736,MasterCard,1000000,302209,2026-07-10
8,5910838322119281,American Express,500000,140544,2026-07-06
9,2990944434452572,Visa,1000000,244850,2026-08-27
1,943882000106018,MasterCard,50000,18635,2026-07-19
9,4467848971345455,MasterCard,500000,6585,2026-08-07
3,6174431593354979,RuPay,500000,494946,2026-08-02
7,5501455874980069,Visa,100000,97170,2026-08-13
8,6716663584823671,RuPay,1000000,167688,2026-08-31
2,3076540500874107,MasterCard,50000,34306,2026-08-28
8,1951865210039442,MasterCard,100000,43710,2026-07-17
8,7433124071465844,MasterCard,500000,304323,2026-08-07
5,4760328163873358,Visa,50000,1322,2026-07-20
9,8627392137874619,MasterCard,500000,88421,2026-08-19
8,3049865953614484,Visa,500000,283461,2026-07-05
9,1724869198885497,Visa,50000,35545,2026-07-04
1,48541983019051,Visa,200000,134827,2026-07-30
2,3757318752148321,American Express,1000000,512217,2026-07-21
8,2135120908523573,Visa,1000000,462660,2026-07-19
4,1099143847005479,American Express,50000,16547,2026-08-24
1,6834530372222739,MasterCard,1000000,175342,2026-08-31
1,3899523715474470,MasterCard,500000,284933,2026-07-07
8,3619969359680027,Visa,200000,8622,2026-08-18
7,3952881694791349,Visa,200000,8041,2026-08-04
8,9930476026232443,MasterCard,1000000,324435,2026-08-01
4,3138873361636755,American Express,200000,106878,2026-07-19
3,5445516041464835,MasterCard,100000,71280,2026-08-22
9,9774529797824610,RuPay,200000,189826,2026-07-26
3,3987577302268109,American Express,200000,131655,2026-07-25
2,5458326679676115,RuPay,200000,74899,2026-08-27
9,5957909559674283,American Express,500000,419049,2026-08-06
4,5973002146066637,MasterCard,50000,40590,2026-07-31
7,4223039893419529,MasterCard,50000,7310,2026-08-29
10,5813156867651337,American Express,100000,85844,2026-07-24
4,4664135141378062,Visa,500000,56491,2026-08-23
5,8149327316518465,American Express,200000,24886,2026-07-07
9,5613602929169303,American Express,1000000,481586,2026-07-20
2,7490288524249894,American Express,50000,32442,2026-08-31
9,593034855183442,American Express,1000000,103845,2026-07-11
5,8437897543662496,MasterCard,50000,3336,2026-08-24
1,4481620924736806,MasterCard,1000000,155776,2026-08-21
8,3539226042712628,RuPay,100000,23502,2026-08-07
1,4050205592633359,American Express,100000,70828,2026-08-02
7,5370293982171215,RuPay,200000,9845,2026-07-30
10,3144727543031490,American Express,200000,119944,2026-07-27
3,4092775924150688,American Express,500000,97503,2026-08-21
10,5327801354169775,American Express,50000,3228,2026-07-28
4,1006942661382239,MasterCard,200000,115339,2026-07-17
2,398652655204433,MasterCard,1000000,58517,2026-08-26
7,8846305521104094,Visa,1000000,749434,2026-07-29
7,8934429178609456,RuPay,500000,292424,2026-08-29
10,8971718033859204,MasterCard,100000,27477,2026-07-07
8,3652313323477284,American Express,50000,34523,2026-08-22
7,6719009094683176,Visa,50000,28477,2026-08-01
6,8407457672822750,MasterCard,200000,2554,2026-08-11
1,5071185756734741,Visa,200000,75848,2026-08-28
4,1989331673352648,MasterCard,500000,74117,2026-07-16
8,5207831637305483,RuPay,1000000,301319,2026-08-31
7,818380631173515,American Express,100000,76085,2026-07-24
1,2443759634096974,American Express,50000,45918,2026-08-28
8,9908771903925415,Visa,200000,48537,2026-08-12
9,8407481323985002,MasterCard,50000,11173,2026-08-11
5,6333221493912940,Visa,1000000,451593,2026-07-20
1,3039644435478466,MasterCard,50000,49784,2026-07-21
8,2777328773164118,MasterCard,100000,10396,2026-07-11
9,5710478027876274,Visa,200000,17251,2026-07-25
9,300054807796900,RuPay,200000,130511,2026-07-04
9,7918258288179783,American Express,200000,63056,2026-07-22
10,9629236337597959,American Express,200000,55843,2026-08-14
7,5570372968390355,RuPay,500000,315903,2026-08-16
2,2265018553609196,RuPay,100000,13823,2026-08-19
3,5595492675908824,Visa,50000,40390,2026-07-23
9,4227982596737459,RuPay,50000,13222,2026-07-25
3,9005273467084536,Visa,1000000,142851,2026-08-12
10,2232711549130363,American Express,100000,5075,2026-07-19
1,5853122650762322,MasterCard,1000000,313450,2026-07-22
3,5802879060874193,American Express,1000000,71449,2026-07-15
10,3276878762728989,MasterCard,500000,84,2026-08-28
7,3596523799701146,American Express,100000,8107,2026-07-03
10,2250515780240051,RuPay,100000,18888,2026-07-17
3,689450437596187,American Express,100000,9304,2026-08-22
7,4918603460344841,Visa,50000,8488,2026-07-13
1,5888869371871954,American Express,500000,371221,2026-07-26
8,8476642876240509,American Express,200000,46954,2026-08-26
7,513732696182772,MasterCard,50000,38106,2026-07-14
8,7339933537107473,American Express,500000,285470,2026-07-16
5,5229965811834117,American Express,200000,40505,2026-08-02
7,8202261695194555,MasterCard,200000,25561,2026-08-22
9,1533999904764826,American Express,100000,90537,2026-08-09
3,6517373645360712,Visa,1000000,300353,2026-07-31
1,1453152594897466,American Express,50000,18817,2026-08-20
7,646222093096944,American Express,200000,23285,2026-08-02
5,7501793234504514,Visa,500000,15919,2026-08-19
4,4299732895231378,RuPay,500000,376917,2026-07-07
2,8376527970046256,Visa,50000,6726,2026-07-30
3,3284215371724873,American Express,100000,53891,2026-07-28
6,6455416201388809,MasterCard,1000000,433784,2026-08-16
9,4751131835907857,RuPay,50000,49897,2026-07-13
4,2354256188358648,American Express,50000,15908,2026-08-10
7,5888774513322427,RuPay,100000,40519,2026-07-29
7,3706441049053128,RuPay,500000,419731,2026-07-23
9,9826040739849090,American Express,1000000,424054,2026-08-14
8,5056626901348413,RuPay,50000,45347,2026-07-16
4,5004127096116656,American Express,50000,45026,2026-07-29
4,7596866714028149,RuPay,50000,22319,2026-07-25
9,7068192908057967,American Express,1000000,112233,2026-07-18
1,5614772615377467,American Express,200000,85576,2026-07-23
10,9739647878608900,MasterCard,500000,66812,2026-08-11
10,9751547357802030,MasterCard,100000,34944,2026-08-19
6,9108597565014307,American Express,50000,40350,2026-08-24
10,4806494650719257,MasterCard,1000000,621914,2026-07-29
4,2269156237410972,RuPay,100000,88998,2026-08-03
5,6769624181941265,Visa,50000,30476,2026-07-27
10,3270257328647652,American Express,1000000,705658,2026-07-18
4,946346229808151,Visa,200000,102943,2026-08-19
7,1943646721432407,MasterCard,200000,3067,2026-07-03
1,8603584263368668,RuPay,100000,28820,2026-08-01
6,9473091999923956,American Express,1000000,860406,2026-07-07
7,64107846879371,Visa,1000000,445073,2026-07-20
1,4299527221252696,Visa,1000000,827211,2026-07-28
5,3411501439345482,MasterCard,500000,269451,2026-07-16
2,4269496548175459,Visa,50000,23885,2026-08-28
3,2698419222964208,American Express,100000,37929,2026-08-11
1,4085989493923941,American Express,1000000,870377,2026-08-16
8,3060110397540046,American Express,500000,493307,2026-08-09
4,3894056478896782,MasterCard,200000,30850,2026-07-10
6,7124092229213009,MasterCard,200000,193594,2026-07-12
2,7778567269583066,Visa,200000,87276,2026-08-13
5,5248390415467554,MasterCard,50000,586,2026-08-20
9,2348652901204512,Visa,1000000,146518,2026-08-27
3,8216738255087717,American Express,500000,386040,2026-08-27
5,4762555066740998,RuPay,200000,112590,2026-08-12
9,7359480368904850,MasterCard,50000,23310,2026-08-24
6,3949223819048839,Visa,200000,196730,2026-07-24
3,8521012022153199,American Express,200000,147564,2026-08-02
9,4103849378335878,RuPay,100000,97782,2026-08-21
1,2108313862650545,MasterCard,500000,128854,2026-07-28
2,419200056687838,Visa,200000,32002,2026-07-29
5,1548744221586875,American Express,500000,454952,2026-08-03
5,4018509605455529,MasterCard,1000000,536963,2026-08-15
2,9335518995312108,MasterCard,100000,3892,2026-07-14
1,8949544872909093,RuPay,500000,144546,2026-08-28
3,6124526942380627,MasterCard,500000,147692,2026-08-17
2,2048107422501280,American Express,1000000,888719,2026-08-05
